"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TPRG1L",2088.05502615375,-0.0367723566470537,0.12392391764671,-0.296733329169649,0.766670109442446,0.879988814614933
"WRAP73",590.258937619735,0.0536197931869713,0.178557014216802,0.300295081781927,0.763952084395288,0.878674337517463
"TP73",1153.38452666006,0.348876836216622,0.155260928858389,2.24703561148231,0.0246377513091134,0.0996669306709183
"TP73-AS3",7.202186177233,1.47889259529855,1.04109836021115,1.42051188611862,0.155458710692747,NA
"LOC105378609",0.498544147224441,2.38472557631168,3.9917652192519,0.597411281808452,0.550232823302863,NA
"CCDC27",0.665419342056297,1.42224474551607,3.74689314187383,0.379579745582175,0.704257398168141,NA
"SMIM1",39.7338779355128,-0.0811062217802544,0.428461447147555,-0.18929642869904,0.849860494210586,0.927812076198858
"LRRC47",2178.28457525058,-0.0385599817232332,0.140163700149176,-0.275106762180178,0.783234216495257,0.889618257374928
"CEP104",770.453357076255,-0.194864970884404,0.148664396307219,-1.31077094263855,0.189935162369646,0.380846458925125
"DFFB",128.402610662079,0.0360856198948177,0.289399237381724,0.124691482331794,0.900767800885924,0.955141139746439
"LOC107984910",6.78731382261808,1.34078680645519,1.18487154768851,1.13158832201755,0.257807552007581,NA
"C1orf174",686.095664661694,-0.193620890810473,0.166403935174324,-1.16355956731214,0.24460254497295,0.445513185721002
"LINC01134",11.0969238796629,-0.529915499778734,0.777523104329639,-0.681543090909966,0.495527910456378,0.695841712485913
"NPHP4",184.073247329889,-0.468123800362649,0.238285248786739,-1.96455216068205,0.0494660935452518,0.159901214537884
"KCNAB2",203.214077960103,-0.754924620911943,0.229838504821157,-3.2845872431139,0.00102131872658157,0.0110364952188764
"CHD5",1.58543162803042,0.350765463654257,2.187918866734,0.160319228005863,0.872629613020065,NA
"RPL22",21277.5384809014,0.907617113314663,0.182601826648027,4.97047116108063,6.67903958859656e-07,7.67623573182423e-05
"LOC107985733",1.59684129280602,2.93921003116925,2.24498973236882,1.30923094604442,0.190456132633417,NA
"RNF207-AS1",4.17587426742284,1.57561208378399,1.43199726078948,1.10028987270223,0.271205843229725,NA
"RNF207",58.9175091725692,0.47498954768183,0.376716896382397,1.26086605682714,0.207357109328093,0.401918747927611
"ICMT",6421.62681931075,-0.114925982072283,0.150908650498817,-0.761559935049473,0.44632269468173,0.653261569639878
"LINC00337",48.014190397171,0.550948390861194,0.387431426643716,1.42205395064105,0.155010589561566,0.335550737456532
"GPR153",83.0952100647429,-0.596707381433752,0.329428411520446,-1.81134158611185,0.0700879921058293,0.202518918526803
"ACOT7",3702.2943724001,0.0075644337158606,0.130972946939113,0.0577556960627689,0.953943228654228,0.978715167139902
"HES2",11.2838464354123,-0.0934075599386582,0.837848358535064,-0.111485042594076,0.911231725938775,0.959694813309325
"ESPN",117.635013701676,-0.468544299038982,0.320109345788262,-1.46370077976075,0.143275722364283,0.319766048437883
"TNFRSF25",7.55246904932383,0.77282589709049,0.960791111686775,0.804364120036154,0.421186716486739,NA
"PLEKHG5",124.115360603645,-0.400391040528896,0.280875246045847,-1.42551202416585,0.15400924685013,0.334506459683566
"NOL9",1715.28266047312,0.450743320232774,0.141873525372281,3.17707845103595,0.00148766787814148,0.0142943382769447
"TAS1R1",0.732280349082225,0.072332486048739,3.61897732388069,0.0199869962078612,0.984053746017627,NA
"ZBTB48",252.999355539454,0.528282750638851,0.240417648066713,2.19735429111368,0.0279951530507745,0.108995834855773
"KLHL21",2619.86073411789,0.026032148638474,0.167311759925245,0.155590668881286,0.87635568051786,0.942019168084321
"LOC107984913",4.04938508560637,3.41443188972928,1.65362487630901,2.0648164760018,0.0389403683228518,NA
"PHF13",1470.10956182376,0.376767075135857,0.154426658558242,2.43978001371932,0.0146962082301945,0.0709264268297084
"THAP3",389.578542736489,0.315563606731127,0.204516094588802,1.54297688583187,0.122836384219382,0.289626627295891
"DNAJC11",1710.89566205369,-0.539692364930833,0.19951485624597,-2.70502345081249,0.00682995676261353,0.0412468183146673
"CAMTA1-DT",6.83220235208614,1.02792363870659,1.03678855275681,0.991449641272901,0.321466070788411,NA
"CAMTA1",781.001576062304,0.576186581514346,0.180790415248005,3.18704164003353,0.00143736079910498,0.0140384131801913
"RPL37P9",0.568929536376751,2.55923549351946,3.9821904707603,0.642670287197699,0.520438064811368,NA
"LOC105376689",9.23707730126366,1.2516491648361,1.01826215606462,1.2292012988811,0.218996342057163,0.41550537814022
"VAMP3",3061.89431324174,-0.186645210283628,0.147287928776813,-1.26721321858259,0.205079060513939,0.399330463774581
"PER3",824.63715032996,-0.530877824703492,0.170014717220212,-3.1225404093451,0.00179297490070566,0.0163484906997922
"UTS2",3.38540575948837,3.16489604649141,1.74434348913864,1.81437662146132,0.0696197624886815,NA
"TNFRSF9",147.019252454004,0.0502253374457713,0.298861314537748,0.168055666634056,0.866539486126061,0.936256698827065
"PARK7",7950.28701453315,0.361656451624581,0.15421322038985,2.34517151454535,0.0190183286415853,0.0840684974478663
"ERRFI1",2392.53594738216,0.029305074367324,0.158929558419639,0.184390334049419,0.853707252124126,0.930187676930424
"SLC45A1",0.631793889814175,2.72858537000801,3.7354004135089,0.730466634886106,0.465105000364636,NA
"RERE",1642.8099846135,-0.133649904919197,0.164022891361007,-0.814824710198769,0.415172654474343,0.625048944256957
"RERE-AS1",1.12472968541114,1.23361344947825,2.7960705686757,0.441195391596473,0.65907154918666,NA
"RPL7P11",0.933006511534814,0.765779557386494,2.94810402034887,0.259753235333899,0.795054125756505,NA
"RPL7P7",1.14536091209257,-0.573274725356106,2.49085377383705,-0.230151898669267,0.817973737828113,NA
"ENO1",84371.3902733563,0.0916646858715005,0.13717002486905,0.668255954309323,0.50397022371108,0.70225761781586
"MIR6728",0.166181382408147,0.839865322524194,4.0804728567969,0.205825489348672,0.836927229851064,NA
"ENO1-AS1",19.5039087166166,-0.205008868681418,0.709374266271302,-0.288999585168222,0.772581695006294,0.883205814647492
"HMGN2P17",0.664725529632588,2.80089384191578,3.97066960463687,0.705395845236015,0.480563928872385,NA
"SLC2A7",6.51564361241517,1.49531429133189,1.0574216496044,1.41411355809796,0.157328562913545,NA
"SLC2A5",111.390091908867,-0.719737384226526,0.29238012854633,-2.4616494554707,0.0138299763481844,0.0678508291830414
"GPR157",265.060341475793,0.012356652852592,0.199073760367766,0.0620707260955163,0.950506509223571,0.977231209984444
"MIR34AHG",9.36807994322769,0.101109104295753,0.915342304988075,0.11046042966087,0.912044230334395,0.959808473645146
"LNCTAM34A",3.89133975506305,3.35235284098595,1.75505130431643,1.91011672008736,0.0561181866614183,NA
"H6PD",471.022697227878,0.0310355556364333,0.185397469702341,0.167400103605844,0.867055243660056,0.936472721097399
"SPSB1",971.662379681376,0.242918472237251,0.147169218202754,1.65060652766792,0.0988189451160899,0.252080123931719
"LINC02606",3.82409173495291,1.41481131561175,1.83002799322989,0.773109111361016,0.439457809278249,NA
"SLC25A33",811.986996968253,0.540919648297557,0.175313534264335,3.08544146672651,0.00203250225314729,0.0177571469682744
"RPL9P11",0.853676338188184,0.523891916763756,3.08030701517381,0.170077824769748,0.864948932696308,NA
"TMEM201",2477.08480387093,0.0870020647984135,0.128496517939271,0.677077217294962,0.498356963128385,0.698689393412902
"PIK3CD",51.6161043928824,0.360261652508133,0.400749930087803,0.898968722038707,0.368669321074773,0.579508282354423
"PIK3CD-AS2",16.2865852340012,1.0899822178372,0.675747962571357,1.6130011161108,0.10674426530658,0.265090532233729
"CLSTN1",3442.84149358566,-0.129045116514658,0.124905777340518,-1.03313969347355,0.301538530024095,0.509238717240275
"MZT1P1",0.666113154480007,-0.0210691523700157,3.74466149735548,-0.0056264504508338,0.995510765739077,NA
"CTNNBIP1",189.599961905071,-0.0919360639083316,0.246106759244428,-0.373561718461469,0.708730419435314,0.845005001893684
"LZIC",1350.58945979718,0.0295941864020911,0.133926160683518,0.220973902716627,0.82511275331619,0.913396675925172
"NMNAT1",110.323167640918,0.142370449738766,0.333023748490345,0.427508399578578,0.669009068503869,0.819526435564601
"TMEM274P",0.332362764816294,1.79754284798387,4.0336587695017,0.445635823628662,0.655860329071676,NA
"RBP7",36.4849774176832,1.26223096665975,0.457274570694435,2.76033492250156,0.00577421313728734,0.0365848222108641
"UBE4B",1607.9850257486,-0.414214776022111,0.153565730365535,-2.69731257772256,0.00699016214411319,0.0419919545983072
"KIF1B",2625.68057728975,-0.300815678963891,0.16505963296826,-1.82246666586092,0.0683842071699031,0.199017140933195
"RNU6-37P",4.03297165678804,4.3794795119286,1.73884246636883,2.51861775671613,0.0117816480406588,NA
"LOC105376725",6.02240538858272,5.98884345050329,1.63246685838633,3.66858501275988,0.000243896595773293,NA
"PGD",6807.61589829506,-0.103749866501164,0.145165230361276,-0.714701903775164,0.474793261132586,0.67887789464285
"CENPS",91.4528711106784,1.13839708061624,0.436751297605893,2.60651104382861,0.00914698741644836,0.0508486072126972
"CENPS-CORT",0.693243481150294,-1.62620668573011,3.32339230256248,-0.489321313188406,0.624614234242094,NA
"CORT",2.34805234237874,4.61272080438843,2.36335794927674,1.95176562475441,0.0509660372360143,NA
"DFFA",6068.93042089589,0.559063862119668,0.172063226765827,3.24917690216596,0.00115739476615682,0.0120890955159437
"PEX14",533.12129520761,-0.110092536819449,0.168718002933883,-0.652523944718525,0.514063231176087,0.709835285965974
"RN7SL614P",0,NA,NA,NA,NA,NA
"CASZ1",568.667679809553,-0.0333616250452823,0.191150467001004,-0.17453070122558,0.861448404927859,0.933811131452423
"C1orf127",0.348136214488846,-1.99149877754263,4.03671618771286,-0.493346246041385,0.621767956964487,NA
"TARDBP",6129.83875497679,-0.093971837514366,0.117842553245627,-0.797435518207881,0.425198138143995,0.635182828204848
"MASP2",10.6549741235386,0.433843444027678,0.843342210576412,0.514433451316462,0.606948976758139,0.779084813308273
"SRM",5643.24241210276,0.381071075197518,0.128173967294325,2.97307700808284,0.00294830470218001,0.0230303295650795
"EXOSC10",2054.70271131798,-0.442615349199484,0.158192083085049,-2.79796144388288,0.00514262510251144,0.0337067019318455
"EXOSC10-AS1",9.11711112605428,0.353971433294146,0.949386431646717,0.372842313198199,0.709265808445178,NA
"MTOR",1955.86373402586,-0.422763328212475,0.158066286385884,-2.6745951833169,0.00748195338953654,0.0442294421663751
"MTOR-AS1",0,NA,NA,NA,NA,NA
"ANGPTL7",4.1679475760927,0.777311275337848,1.27619709715716,0.609084033390594,0.542468740199223,NA
"UBIAD1",1121.48580175755,0.271347899995439,0.139454827270438,1.94577631557513,0.0516816148278576,0.164321600136782
"UBE2V2P3",1.65838607942995,-1.43859741922931,2.20677256281971,-0.651901081002719,0.51446498752082,NA
"DISP3",0.899155543914082,-0.504906824471027,3.0248775328027,-0.166918104616026,0.867434487575005,NA
"LINC01647",1.35816634340754,1.56588299595261,2.89490365296254,0.54091022834219,0.588569460528193,NA
"FBXO2",4279.32704751033,0.222153137327828,0.194541273297825,1.14193319269444,0.253481790263249,0.45571757572373
"FBXO44",395.824533139149,0.163604668624134,0.208697053823843,0.78393377207054,0.433078971994738,0.642082883879398
"FBXO6",327.853311406722,-0.132940096707878,0.186441337843743,-0.713039813194729,0.475821121147422,0.679597816958474
"MAD2L2",1335.73923527942,0.463845791707395,0.160292364391927,2.89374851676189,0.00380672914846872,0.0273707887270598
"DRAXIN",1.98187617576078,2.21434019604964,2.08581105199655,1.06162070333747,0.288407911041833,NA
"AGTRAP",464.473156012831,-0.0196069906109756,0.186515325462636,-0.105122678591382,0.916278464091287,0.961751823618933
"MTHFR",419.265616057844,0.299361412625671,0.184039111935491,1.62661843712114,0.103818161079675,0.260493445265382
"CLCN6",125.942955197128,0.021368114838184,0.315768851616612,0.0676701160636576,0.94604823868926,0.975650064475496
"NPPA-AS1",0.505540123699338,2.39922461492765,3.99092594922025,0.601169915316623,0.547726820131376,NA
"NPPA",5.21108948506646,1.47292301964859,1.16595783125784,1.26327297622728,0.206491094518299,NA
"NPPB",2870.52465733458,0.596554441016172,0.203778925867851,2.92745895325326,0.00341744167180313,0.025499240174209
"RNU5E-1",1.35008228594661,1.50104161271098,2.9150061657982,0.514935999217673,0.606597743899794,NA
"KIAA2013",1544.51698101953,0.149477265881679,0.132747845070133,1.1260240480944,0.260155340466067,0.463747222625835
"PLOD1",3222.29457142345,-0.300496388902412,0.15401392137098,-1.95109887617622,0.0510452848904984,0.163067742681864
"MFN2",4192.80871107618,-0.329251792799777,0.149620207185902,-2.20058372456792,0.0277655068275131,0.108272331463627
"MIIP",462.626127383221,0.332765700078707,0.217841869136424,1.52755621037346,0.126622761038105,0.295825568098163
"TNFRSF8",1.25237107637339,-0.18116888341388,2.64082639244395,-0.0686031023971317,0.945305549331612,NA
"TNFRSF1B",386.388547688328,-0.063327166312192,0.187082088084903,-0.338499355873408,0.734986912411737,0.86151544274889
"VPS13D",685.432426456662,0.0948894923169295,0.218591006451201,0.43409604931808,0.664218694249062,0.816153353301557
"SNORA59A",2.2390716417727,-0.65102535032099,2.00149697691529,-0.32526921490751,0.744977328089173,NA
"LINC02766",0,NA,NA,NA,NA,NA
"DHRS3",983.6895741463,-0.148717671166254,0.189545842512184,-0.784600016519459,0.432688120373316,0.641888540389712
"PDPN",2.36780180707692,1.23682379636407,2.42610053460315,0.509799070039932,0.610192237273256,NA
"PRDM2",655.46387497082,0.00448040881912756,0.204994913438683,0.0218561950829463,0.98256266767917,0.992334748706497
"KAZN",49.4042052302423,0.0617289513609318,0.383107258004843,0.161127073609635,0.871993317180915,0.939547450619495
"KAZN-AS1",0.332362764816294,1.79754284798387,4.0336587695017,0.445635823628662,0.655860329071676,NA
"TMEM51-AS1",1.8612489991615,0.776325532713693,1.92263235310496,0.403782622018174,0.686372576587848,NA
"TMEM51",1037.3161497215,0.486584500945042,0.176563630079718,2.75585918076872,0.00585381932750261,0.0369313724891718
"C1orf195",5.64676783666642,2.46088342231391,1.28423066800126,1.91623162694282,0.0553356193820357,NA
"MFFP1",1.18673147324113,3.63447920491738,3.00012292502939,1.2114434293994,0.225725503306268,NA
"FHAD1",2.01342307510589,-0.125932853275244,1.83348006201873,-0.068685150105525,0.94524023878543,NA
"LOC101927441",3.14814661769126,1.85232634027049,1.56967275298282,1.1800716657345,0.237971712772561,NA
"EFHD2",1744.16291146613,-0.0285432740559439,0.13968566242707,-0.204339325597188,0.838088340843246,0.920634427167097
"CTRC",0.348136214488846,-1.99149877754263,4.03671618771286,-0.493346246041385,0.621767956964487,NA
"CELA2A",2.87697974607852,-0.528849410775015,1.75312073705214,-0.301661716502351,0.762909955237274,NA
"CELA2B",0.877999257992662,1.95596365535112,3.01860108088694,0.647970236191797,0.517004201212075,NA
"CASP9",192.446881980981,-0.093832801634799,0.222609486289487,-0.421513041509724,0.673380490073813,0.82270994583868
"DNAJC16",581.658416305902,-0.177792433060024,0.191862978003562,-0.926663574755539,0.354101235299028,0.566149564816499
"AGMAT",3294.01409675933,-0.00574546695516098,0.135139769237052,-0.0425149975288378,0.966088156261096,0.984887781388091
"CHCHD2P6",9.11532460941444,0.967135625804152,0.860885477721409,1.12341960787161,0.26125932605416,NA
"DDI2",1100.50806557832,-0.175145172280623,0.211918987282073,-0.826472297394933,0.408536226460215,0.618760874343868
"RSC1A1",0,NA,NA,NA,NA,NA
"PLEKHM2",2412.20658670082,0.108663012851855,0.12454552033646,0.872476284641165,0.382948600278933,0.594392741828185
"SLC25A34",3.6681688070036,-0.146899693876899,1.47927677679203,-0.0993050767655978,0.920896047667938,NA
"TMEM82",171.023909779321,-0.176439883326782,0.247025933724257,-0.714256518199152,0.475068574162746,0.679031493209677
"FBLIM1",609.655461142866,-0.0988461170138531,0.167884050524508,-0.588776102941496,0.556011478524039,0.741276116842577
"RPL12P14",32.5052794272147,0.945201709937894,0.534717674579867,1.76766498448092,0.0771169270702972,0.215927395796832
