"","SKA03_16","SKA03_19","SKA03_20","SKA03_27","SKA03_28","SKA03_29","SKA03_36","SKA03_38","SKA03_39","SKA03_41","SKA03_43","SKA03_45","SKA03_46","SKA03_48","SKA03_49","SKA03_56","SKA03_58","SKA03_59"
"GAMT",2696.77999023568,2055.68163291393,1816.08997137018,1496.79966016869,4903.53811808728,4097.87999171523,2113.46137828754,2496.70899728172,2940.26660207103,1675.3714761931,1387.60004966753,1351.07658174116,1474.60556635023,1890.38210510603,1640.15697110494,3055.61167247492,2552.55507520652,3701.37129117733
"DAZAP1",6195.46167878305,5475.62806896788,5581.34858983023,4096.2712593374,5934.95415558858,5889.93005271953,4173.49543928244,4142.45634465659,4121.12039382105,5049.21607363472,4387.1305154814,4562.88852694791,4573.50113879041,4557.18775067618,4363.09166408138,4199.48474525443,4178.23833112867,4084.15067517954
"RPS15",41086.8599727509,24803.6230181772,28533.0806294405,12771.5095264098,38607.3855910185,37391.1686620186,13880.8280119906,15767.7576132496,15719.9924789502,23332.6615059746,17451.0753868941,17365.9017720026,17783.3667807352,18410.0714702382,16735.9972605894,19953.0561632879,17652.7342220621,20655.1618518807
"APC2",224.571028493536,244.671990314942,190.215715838454,391.175453594382,358.753404348278,234.820352821252,318.509006936868,340.176600879634,336.256523613909,218.963418351376,280.15919071561,298.102306291644,373.78342952149,275.235171230391,341.737441333285,380.410444527137,432.884424419716,439.84511785575
"C19orf25",1192.25048174465,1193.86823845639,1016.89466337972,799.326445740974,1567.82136804127,1401.85985067725,1034.64054834008,1093.35048172629,1024.59340724709,1296.70538115425,922.698204204671,982.77599041955,925.477507419341,944.726128277289,897.289217618411,1297.97452600231,1236.68969759668,1320.41328793423
"PCSK4",9.63824156624619,6.55371402629309,6.50928305150604,9.59486961646599,34.4955196488729,24.7179318759213,6.1646904568426,8.3223633242724,24.7247443833756,6.02651610141402,10.150695315783,3.84648137150509,10.264075867867,3.7193942058161,9.13736474153168,24.6562325156478,17.2121043506845,31.6056372111916
"REEP6",1375.37707150333,1426.5250863898,1283.05201481908,1052.48339023696,2276.70429682561,1606.66557193488,1937.76770026752,2544.56258639629,2967.95831578041,1680.39357294428,1246.50538477815,1175.1000589948,1370.25412836024,1597.47981139802,1514.0613376718,4753.36939712381,4838.32253297742,6790.82232857131
"ADAMTSL5",372.999948613728,429.268268722197,448.417276881527,499.671286949806,344.955196488729,402.549176265004,518.861446784252,484.777663638867,510.318724072873,475.090352661472,509.564904852305,563.509520925495,504.650396836794,505.83761199099,525.398472638072,538.034216680742,461.284396598346,496.032917342313
"PLK5",0,0,1.44650734477912,3.69033446787153,3.44955196488729,0,0,2.0805908310681,0,0,0,0,0,0,0,1.76115946540341,0,0
"MEX3D",1524.76981578015,1959.56049386163,1625.87425553173,1694.60158764661,965.874550168441,1062.87107066461,1399.38473370327,1389.83467515349,1374.69578771569,1635.19470218367,1894.1197459251,1952.08929603883,1685.0191216415,1616.0767824271,1789.0960163919,1227.52814738618,1225.50182976874,1111.46490859357
"MBD3",7647.94468281635,6468.51574395128,6703.83828937883,4886.74090235548,9674.2684855264,7856.77120341783,4075.88784038243,3710.73374720996,3666.18509716694,6392.12474489981,5544.30978148066,5295.64322821963,5210.72918225382,5089.06112210788,4839.14836711518,3941.47488357283,3654.99035886786,4075.37133150976
"UQCR11",6241.72523830103,4493.66325069496,4650.52111346487,2182.46380429922,5984.97265907945,6040.00321053762,2779.24794762654,2853.5303248099,2880.92721555093,3994.57575588726,3077.69081974539,3270.4707861222,3100.60625175149,3471.12464257788,3121.32379570722,3768.8812559633,3087.85152051281,3848.86426482955
"TCF3",3329.04863698143,3511.69843242205,3562.02433651858,4043.13044300005,3446.1024129224,3245.11134199595,3697.78682569609,3773.151472142,3952.00314223876,3635.99804785313,3800.42032622914,3898.40887002041,3990.1594936333,4099.7022633608,4152.93227502615,3754.79198024007,3318.49371881198,3290.49800743184
"ATP8B3",1.92764831324924,2.1845713420977,0,0,6.89910392977458,0,0,0,9.88989775335026,0,2.03013906315659,0,5.1320379339335,0,1.82747294830634,4.40289866350853,0,0
"REXO1",1586.45456180412,1458.20137085021,1681.56478830573,1838.5246318936,1579.89479991838,1472.48251317988,1203.14208749378,952.91060062919,1159.09601669265,1435.31525148677,1734.75382946731,1584.7503250601,1608.0385526325,1533.32026134769,1635.58828873417,924.608719336791,894.168821018062,965.727803675299
"LOC100288123",3.85529662649848,7.64599969734194,5.78602937911648,16.2374716586347,3.44955196488729,3.53113312513161,1.02744840947377,4.1611816621362,6.92292842734518,3.01325805070701,9.13562578420467,1.92324068575254,5.98737758958908,9.29848551454025,0,5.28347839621023,2.58181565260268,0
"KLF16",1779.21939312905,1933.34563775646,1515.93969732852,1361.7334186446,1924.84999640711,1528.98064318199,1022.3111674264,915.459965669964,943.496245669614,1386.09870332523,1234.32455039921,1143.36658767989,1886.87928037622,1666.28860420561,1632.84707931171,674.524075249506,654.059965326013,656.694906499203
"ABHD17A",1114.18072505806,1398.12565894253,1243.27306283765,960.225028540173,1169.39811609679,1122.90033379185,914.429084431652,1065.26250550687,1098.76764039721,1375.05009047263,1344.96712934124,1213.56487270986,1137.60174202193,1211.59266254459,1133.03322794993,1271.55713402126,1154.0715967134,1238.76539180532
"ADAT3",166.741579096059,134.351137539008,121.506616961446,84.1396258674709,103.486558946619,144.776458130396,135.623190050537,105.069836968939,120.656752590873,129.570096180402,80.1904929946854,86.5458308588645,75.2698896976914,78.1072783221381,62.1340802424154,162.026670817114,142.860466110682,147.492973652227
"SCAMP4",1787.89381053867,1907.13078165129,1888.41533860914,1788.33608313054,1757.54672611007,1578.41650693383,1788.78768089383,1591.6519857671,1751.50089211833,1970.67076516239,2055.51580144605,2004.01679455415,2116.11030809191,2176.77545895387,1930.72516988564,1720.65279769913,1347.7077706586,1403.81705279709
"LOC105372238",0,0,2.89301468955824,0,0,3.53113312513161,6.1646904568426,0,0,0,0,0,0,0,0,0,3.44242087013691,3.51173746791018
"CSNK1G2",1457.30212481642,1378.46451686365,1491.34907246727,1590.53415565263,1900.7031326529,1645.50803631133,1671.65856221382,1774.74397890109,1691.17251582289,1598.03118622495,1317.56025198863,1377.04033099882,1580.66768365152,1528.67101859042,1709.60094314058,1795.50207497878,1629.98628200983,1680.36637839502
"CSNK1G2-AS1",9.63824156624619,0,2.89301468955824,9.59486961646599,10.3486558946619,7.06226625026322,1.02744840947377,0,1.97797955067005,2.00883870047134,8.12055625262637,0.961620342876272,5.1320379339335,1.85969710290805,1.82747294830634,0,1.72121043506845,0.877934366977544
"BTBD2",1776.32792065917,2108.11134512428,1944.82912505553,1901.99838474099,2478.50308677152,2129.27327445436,2011.74398574963,2733.89635202348,2665.32744452789,2058.05524863289,2002.73218580398,2103.06368987041,1801.34531481066,2107.03681759482,2131.74719419934,3025.67196156306,2971.66981614569,3530.17408961671
"MKNK2",1646.21165951485,1675.56621938893,1602.00688434288,2919.79263097996,2368.11742389512,2083.36854382765,2847.05954265181,2894.10184601573,3356.63129748708,2734.0294713415,2828.99878450871,2915.63287960086,2800.38203261638,2650.99822019543,2733.89953066628,3804.98502500407,3641.22067538731,4167.5544400424
"MOB3A",452.033529456946,338.608558025143,364.519850884338,517.384892395589,669.213081188134,681.508693150401,394.540189237926,426.52112036896,494.494887667513,399.758901393797,401.967534505005,395.225960922148,490.109622690649,457.48548731538,447.730872335052,398.902618913873,259.902775695337,409.117415011536
"IZUMO4",1.92764831324924,0,4.33952203433736,5.90453514859445,0,3.53113312513161,0,2.0805908310681,1.97797955067005,2.00883870047134,9.13562578420467,3.84648137150509,5.1320379339335,5.57909130872415,5.48241884491901,3.52231893080682,3.44242087013691,3.51173746791018
"AP3D1",11246.8640836527,6479.43860066177,8604.54894041859,6861.80790956033,8858.44944583056,7796.74194029059,6149.27873070049,5887.03175650719,6350.3033474262,7340.29661152228,7690.16677123717,7672.76871580977,6716.12697620764,6243.93302301378,6433.61851451246,5489.53405366243,5251.41303739385,5516.06162771991
"DOT1L",1932.46743403236,1923.51506671702,2131.42857253203,2827.53426928317,2368.11742389512,2019.80814757528,1650.08214561487,1529.23426083505,1722.82018863361,1955.60447490885,2112.35969521443,2389.62655204754,2363.30346857638,2425.0450221921,2372.05988690162,1343.7646721028,1216.8957775934,1200.1362796583
"PLEKHJ1",5215.25251149581,3731.24785230286,3985.85098853886,2512.37970572694,5657.26522241515,5586.25260395821,3085.42757364972,3329.98562512449,3022.35275342384,3994.57575588726,2946.74685017179,2965.63713743042,2898.74609301677,2921.58414866855,2921.21550786768,3614.7798027405,3185.96051531171,3511.73746791018
"SF3A2",2469.31748927227,3729.06328096077,3501.99428171025,2731.58557311851,2174.94251386144,2032.16711351324,2298.40209199282,2477.98367980211,2300.39021742927,3529.52959672815,3565.93926443456,3720.5091065883,2752.48301189967,3340.01599682286,2898.37209601385,2315.92469700549,2406.2521882257,2225.56362028808
"AMH",63.6123943372249,46.9682838551005,41.2254593262049,81.925425186748,124.183870735942,121.824092817041,47.2626268357933,55.1356570233046,53.4054478680914,41.1811933596625,43.6479898578667,75.9680070872255,42.7669827827792,60.4401558445116,65.7890261390281,27.2979717137529,35.2848139189033,57.9436682205179
"JSRP1",0,0,2.89301468955824,1.47613378714861,3.44955196488729,0,4.10979363789507,8.3223633242724,0,0,0,0,0,0,0,1.76115946540341,5.16363130520536,7.02347493582035
"LOC105372240",0,2.1845713420977,1.44650734477912,0,3.44955196488729,0,2.05489681894753,2.0805908310681,0,0,0,0,0,1.85969710290805,0,0,0,0
"OAZ1",21324.6094653197,17652.4287298204,16224.0263790426,11493.9157336327,24605.654165541,23833.3830280758,19353.0182408479,19909.1736624906,19971.6595231155,19689.6325226699,15764.0298254109,16249.4605539232,16816.8329698444,18230.6106998076,16352.2279414451,23617.1484310597,20425.6042329573,22296.0211837617
"PEAK3",5.78294493974771,0,0,1.47613378714861,17.2477598244364,7.06226625026322,3.0823452284213,0,0,1.00441935023567,6.09041718946978,0,1.71067931131117,0,0.913736474153168,0,0,0
"LSM 7.00",2792.19858174152,1398.12565894253,1724.23675497671,775.708305146596,3177.03735966119,2805.48526791706,1255.54195637694,1399.1973338933,1321.29033984759,1263.55954259647,896.306396383636,751.987108129245,1132.46970408799,1131.62568711955,941.148568377763,1628.19192576545,1679.90138462681,1837.516630084
"SPPL2B",649.617481564993,666.294259339797,715.297881993275,750.61403076507,984.847085975321,798.036086279744,512.69675632741,689.715860499075,692.292842734518,850.743189649613,758.256940088987,742.370904700482,721.906669373313,692.737170833249,701.749612149633,782.835382371816,733.235645339161,866.521220206836
"TMPRSS9",14.4573623493693,7.64599969734194,12.2953124306225,19.9278061265063,36.2202956313165,31.7801981261845,15.4117261421065,14.5641358174767,8.90090797801523,9.03977415212104,5.07534765789148,1.92324068575254,16.2514534574561,2.78954565436208,1.82747294830634,6.16405812891194,10.3272626104107,12.2910811376856
"TIMM13",6965.55717992612,4615.99924585243,5200.19390448094,2675.49248920686,7942.59339915298,7327.10123464809,3425.51299718554,3374.71832799246,3398.16886805115,4621.33343043432,3417.73911282412,3538.76286178468,3636.04887619189,4024.38453069302,3580.01950573211,3799.70154660786,3661.87520060814,4039.37602246368
"LMNB2",8791.04013257315,9406.76419907268,10278.8811920004,10288.6524964258,9139.58793096887,8216.94678218126,10184.068634704,10289.5619550473,10157.913982466,9991.96369614445,10502.9244432406,9694.0946765357,10503.5709714506,9938.22131794062,10222.8836728256,7954.2767254945,8680.92482926775,7656.46561441116
"GADD45B",772.986973612945,791.907111510415,966.266906312452,500.40935384338,665.763529223247,653.259628149348,360.634391725292,418.198757044688,344.168441816589,540.377610426791,452.72101108392,536.58415132496,326.739748460433,338.464872729265,370.063272032033,184.921743867358,132.533203500271,203.68077313879
"GNG7",9.63824156624619,2.1845713420977,2.89301468955824,0,0,0,2.05489681894753,0,0,0,0,0,0.855339655655584,0,5.48241884491901,0,0,7.02347493582035
"DIRAS1",44.3359112047325,32.7685701314654,67.9858452046186,57.5692176987959,79.3396951924077,102.402860628817,125.3487059558,161.245789407778,146.370486749584,41.1811933596625,77.1452843999505,40.3880544008034,58.1630965845797,53.9312159843334,43.8593507593521,124.16174231094,111.87867827945,113.253533340103
"SLC39A3",2417.27098481454,2333.12219336034,2091.64962055061,1305.64033473295,2343.97056014091,2071.00957788969,1260.67919842431,1454.3329909166,1278.76377950819,2346.32360215053,1909.34578889878,1999.20869283977,1699.55989578764,1815.99422098971,1726.04819967533,1351.68988969712,1231.52606629148,1303.73253496165
"SGTA",6008.47979239788,5781.46805686155,5610.27873672582,4264.55051107234,6366.14815119949,6101.79804022742,3908.41374963821,3726.33817844297,3827.39043054655,5594.61578081269,4853.04743047584,5068.70082730083,4866.88264068027,5081.62233369625,4881.18024492622,3593.64588915566,3094.73636225308,3191.29142396337
"THOP1",2949.30191927133,3384.99329458038,3346.49474214649,2592.82899712654,3697.91970635917,3319.26513762371,2363.13134178966,2294.89168666811,2362.69657327538,3053.43482471644,2732.56717900877,2705.03802451095,3044.15383447822,3145.67764956897,2809.73965802099,1836.00874268306,1778.87098464325,1655.78421611965
"ZNF554",152.28421674669,85.1982823418101,134.525183064458,146.137244927713,251.817293436772,195.977888444804,172.611332791593,138.359290266029,166.150282256284,122.539160728752,113.687787536769,93.2771732589984,94.9427017777698,103.213189211397,75.840127354713,102.147248993398,131.672598282737,160.661989156891
"ZNF555",138.790678553945,163.842850657327,136.694944081627,156.470181437753,127.63342270083,185.38448906941,228.093546903176,213.26056018448,197.797955067005,135.596612281816,150.230290673588,92.3155529161221,143.697062150138,106.002734865759,107.820903950074,151.459714024693,149.745307850955,172.075135927599
"ZNF556",567.692428251901,357.177414432973,452.756798915864,566.835374265067,688.185616995014,790.973820029481,445.912609711615,445.246437848573,417.353685191381,362.595385435077,245.646826641948,225.980780575924,608.14649517112,466.783972829921,571.999032819883,309.964065911,397.599610500813,365.220696662658
"LOC107985264",0.963824156624619,0,5.78602937911648,0,1.72477598244364,17.655665625658,0,0,1.97797955067005,0,0,0,0.855339655655584,1.85969710290805,1.82747294830634,1.76115946540341,5.16363130520536,0
"ZNF57",248.666632409152,277.440560446407,270.496873473695,194.111593010043,225.945653700117,240.117052508949,236.313134178966,234.066468495161,288.785014397827,184.813160443363,168.501542241997,179.823004117863,209.558215635618,162.723496504454,190.970923098012,147.937395093886,170.399833071777,197.535232569947
"LOC101928631",16.3850106626185,12.0151423815373,1.44650734477912,9.59486961646599,1.72477598244364,26.4834984384871,9.2470356852639,5.20147707767025,0,6.02651610141402,10.150695315783,8.65458308588645,21.3834913913896,4.64924275727012,5.48241884491901,0,5.16363130520536,13.1690155046632
"ZNF77",192.764831324924,205.349706157183,186.599447476506,256.109212070284,231.119981647448,234.820352821252,256.862102368442,261.114149299046,320.432687208548,142.627547733465,174.591959431467,159.628976917461,236.073744960941,219.44425814315,236.657746805671,174.354787074938,187.611937422461,201.046970037858
"TLE6",30.8423730119878,28.39942744727,21.6976101716868,7.38066893574307,8.62387991221822,24.7179318759213,5.13724204736883,8.3223633242724,19.7797955067005,16.0707096037707,20.3013906315659,5.76972205725763,5.1320379339335,11.1581826174483,20.1022024313697,3.52231893080682,12.0484730454792,5.26760620186527
"TLE2",134.935381927447,124.520566499569,96.915992100201,78.2350907188765,113.835214841281,70.6226625026322,121.238912317904,148.762244421369,128.568670793553,132.583354231109,105.567231284143,71.1599053728441,83.8232862542472,98.5639464541267,70.357708509794,212.219715581111,134.254413935339,295.863881671432
"TLE5",5141.03805143572,4862.85580750947,4691.74657279107,2904.2932262149,4905.26289406973,4645.20562611063,3234.40759302342,3410.08837212061,3592.01086401681,4552.02849526806,4004.44930207638,4056.11460625211,3625.78480032402,3548.30207234856,3493.21454068756,4492.7177962441,4118.85657111881,4574.91598631998
"LOC105372242",0,0,0,0,6.89910392977458,0,0,0,1.97797955067005,2.00883870047134,0,1.92324068575254,0,0,0,0,0,0
"GNA11",4667.80039053303,4103.71726613052,4427.75898236888,4056.41564708439,4579.28023338788,4232.06305047023,4024.51541990874,4059.23271141386,3892.66375571866,4534.95336631405,4442.9593397182,4580.19769311968,4591.46327155917,4162.93196485967,4047.85258049854,4698.7734536963,4330.56545463223,4812.8361997709
"GNA15",3.85529662649848,6.55371402629309,0,0,3.44955196488729,3.53113312513161,2.05489681894753,0,4.94494887667513,2.00883870047134,0,0,7.69805690090025,0,0,3.52231893080682,1.72121043506845,0
"NCLN",10614.5954369069,10111.2884568992,9437.73717101137,7230.84135634748,10281.3896313466,10178.4912331919,4740.64696131196,4852.97811346634,4491.99155957169,9457.61260181908,8591.5485152787,8853.63849686183,7433.75694730268,7872.09783660978,7647.97428866202,4445.16649067821,3754.82056410183,3677.66706326893
"CELF5",1.92764831324924,0,0,0.738066893574306,0,0,0,0,0,0,0,0,0,3.7193942058161,0,1.76115946540341,0,1.75586873395509
"NFIC",1509.34862927415,792.999397181464,1275.09622442279,1041.41238683335,1505.7294326733,1389.50088473929,809.629346665328,788.54392497481,878.222920497503,845.721092898435,994.768140946731,859.688586531387,819.415390118049,924.269460145301,809.570516099707,622.569871020106,580.047916618069,553.97658556283
"SMIM24",3012.91431360856,1522.64622544209,1795.11561487089,774.970238253022,3094.2481125039,2182.24027133133,1626.45083219697,1888.1361791943,1817.76320706578,1628.16376673202,1270.86705353603,1233.75889991026,1259.91531278067,1351.99979381415,1152.22169390715,3200.026748638,2779.75485263555,4495.02395892503
"LOC105372246",0,0,0,2.95226757429723,1.72477598244364,3.53113312513161,0,0,0,0,0,0,0.855339655655584,1.85969710290805,0.913736474153168,1.76115946540341,2.58181565260268,12.2910811376856
"DOHH",1910.29947843,1120.68509849612,1517.3862046733,954.320493391578,1888.62970077579,1762.03542944067,841.480247359015,725.085904627233,699.215771161863,1183.20599457762,980.557167504634,863.535067902892,1082.00466440431,1136.27492987682,1099.22497840626,649.867842733859,643.732702715602,684.788806242485
"LOC105372245",23.1317797589909,33.8608558025143,39.0556983090362,53.8788832309244,46.5689515259784,49.4358637518425,21.5764165989491,22.8864991417491,37.581611462731,34.1502579080128,23.3465992263008,22.1172678861543,41.9116431271236,39.0536391610691,50.2555060784243,29.0591311791563,56.799944357259,28.0938997432814
"FZR1",1096.83189023882,1201.51423815373,1041.48528824097,1602.34322594982,2042.13476321328,1638.44577006107,1470.27867395696,1431.44649177485,1372.71780816502,1214.34299443493,1148.04364021505,1167.40709625179,1523.35992672259,1421.7384351732,1428.1701091014,1518.11945917774,1327.05324543778,1366.94380938404
"MFSD12",2694.85234192244,1957.37592251954,2035.23583410422,1231.09557848194,2356.04399201802,2002.15248194962,736.680509592691,691.796451330143,684.380924531838,2128.36460314939,1695.16611773576,1757.84198677782,1576.39098537324,1360.36843077724,1535.99101305148,753.77625119266,616.193335754507,651.427300297338
"C19orf71",172.524524035807,83.0137109997125,135.971690409237,96.6867630582341,110.385662876393,86.5127615657244,35.9606943315818,38.4909303747598,63.2953456214416,113.499386576631,120.793274257817,118.279302173781,108.628136268259,77.1774297706841,70.357708509794,69.5657988834347,54.2181287046563,53.5539963856302
"HMG20B",816.359060661052,770.061398089438,733.379223803014,546.169501244987,1031.4160375013,965.764909723495,579.480902943204,690.756155914609,662.623149474467,790.478028635473,708.518533041651,653.901833155865,722.762009028968,817.336876728088,773.934793607733,811.894513550972,888.144584495322,1115.85458042846
"CACTIN-AS1",0,0,1.44650734477912,0.738066893574306,0,0,0,0,0,2.00883870047134,0,0,0,3.7193942058161,1.82747294830634,0,1.72121043506845,0
"CACTIN",560.945659155528,524.297122103447,665.393378598395,762.423101062259,838.241127467611,810.395052217704,629.825875007419,568.001296881591,689.325873408513,480.112449412651,611.071858010135,586.588409154526,675.718327967911,674.140199804168,628.65069421738,433.245228489239,567.138838355056,441.600986589705
"PIP5K1C",613.955987769882,625.87968951099,642.972514754319,1169.83602631528,833.06679952028,806.863919092573,1089.09531404219,1124.55934419231,1210.52348501007,649.859319602479,891.231048725744,869.30478996015,1125.62698684275,1076.76462258376,1122.06839026009,1010.90553314156,1064.56865408984,988.554097216715
"TJP3",269.870763854893,356.085128761924,329.803674609639,447.26853750603,498.460258926213,444.922773766583,758.25692619164,912.339079423362,1125.47036433126,466.050578509351,460.841567336547,460.616144237734,518.335831327284,589.523981621852,508.037479629162,1868.59019279302,2167.86454296872,2366.03311900448
"APBA3",450.105881143697,595.295690721622,483.133453156226,507.790022779123,579.524730101065,531.435535332307,452.077300168457,286.081239271864,329.333595186564,638.810706749887,608.0266494154,656.786694184494,519.191170982939,622.998529474197,574.740242242343,337.262037624753,298.630010484377,330.981256350534
"LOC105372248",0,8.73828536839078,0.72325367238956,0,3.44955196488729,0,1.02744840947377,0,0.988989775335026,0,0,0,4.27669827827792,0,0,0,0.860605217534227,0.877934366977544
"MRPL54",1810.06176614103,1162.19195399597,1366.22618714388,635.475595367478,2114.57535447591,1603.13443880975,682.225743890581,551.356570233046,616.140630033721,1102.85244655877,772.467913531084,864.496688245768,840.798881509439,866.618849955151,779.417212452653,730.000598409714,536.157050523823,731.319327692294
"MATK",0,2.1845713420977,1.44650734477912,1.47613378714861,3.44955196488729,0,2.05489681894753,2.0805908310681,1.97797955067005,0,0,0,0,0,0,0,0,0
"ZFR2",0,0,0.72325367238956,0,0,0,2.05489681894753,0,0,0,0,0,0,0,0,0,3.44242087013691,0
"NMRK2",138.790678553945,120.151423815373,157.669300580924,81.1873582931737,96.5874550168441,91.8094612534219,57.5371109305309,39.5312257902939,31.6476728107208,90.3977415212104,62.9343109578544,82.6993494873594,78.6912483203137,53.9312159843334,45.6868237076584,24.6562325156478,12.0484730454792,7.02347493582035
"DAPK3",4314.0769250518,2880.35731455581,4071.19492188083,1913.80745503818,4275.7196604778,3536.42982481931,1658.30173289066,1664.47266485448,1603.15242581808,2689.83501993113,2202.7008835249,2088.63938472726,1745.74823719305,1722.07951729285,1774.47623280545,1854.50091706979,1510.36215677257,1586.42740112842
"MIR637",0,0,0,0.738066893574306,5.17432794733093,0,2.05489681894753,0,0,0,0,2.88486102862882,0.855339655655584,0.929848551454025,3.65494589661267,0,0,0
"EEF2",70516.266771127,96664.0050308099,87568.6616382384,81760.0982025874,77989.1955981543,69125.4620575764,68771.2318397171,70366.6222021386,72032.0812967513,85742.257832868,83696.5431567569,89289.3336970905,75571.8245961378,75903.5372551921,76299.736801212,77199.5445862258,75352.8716368618,85188.6054309321
"SNORD37",0.963824156624619,0,1.44650734477912,3.69033446787153,0,0,2.05489681894753,0,0,0,0,0,3.42135862262233,0,0,0,0.860605217534227,1.75586873395509
"PIAS4",1197.06960252778,1110.85452745668,1049.44107863725,1206.00130410042,2074.9055068797,1684.35050068778,1262.73409524326,1273.32158861368,1372.71780816502,1233.4269620894,966.346194062538,966.428444590653,1299.26093694083,1227.40008791931,1056.27936412106,1385.15191953978,1309.84114108709,1416.98606830176
"ZBTB7A",4410.45934071426,1890.74649658556,2594.31092286135,1672.45958083938,3877.29640853331,3923.08890202122,1214.44401999799,1114.15639003697,1077.99885511518,1118.92315616254,1161.23954412557,1211.6416320241,1549.02011639226,1373.38631049759,1398.01680545435,1275.96003268477,1135.13828192765,1115.85458042846
"MAP2K2",8169.37355155027,6835.52372942369,6745.78700237742,4032.05943959644,7711.47341750554,8142.79298655349,4357.40870457824,4175.74579795368,4459.35489698563,6627.15887285496,5242.8341306019,5349.4939674207,4895.96418897256,4571.13547894799,4388.67628535767,5521.23492403969,4648.98938511989,5064.80336309345
"CREB3L3",25.0594280722401,13.1074280525862,37.6091909642571,28.0465419558236,34.4955196488729,45.9047306267109,26.7136586463179,22.8864991417491,35.6036319120609,42.1856127098982,44.663059389445,19.2324068575254,30.792227603601,33.4745478523449,38.3769319144331,121.520003112835,77.4544695780804,175.586873395509
"SIRT6",676.604557950483,637.894831892527,642.972514754319,490.814484226914,600.222041890388,700.929925338625,434.610677207403,399.473439565075,381.75005327932,697.067029063555,595.84581503646,651.016972127236,576.498927911863,615.559741062565,507.123743155008,603.197116900668,452.678344423003,560.122126131673
"ANKRD24",13.4935381927447,6.55371402629309,17.3580881373494,12.5471371907632,34.4955196488729,10.5933993753948,6.1646904568426,6.2417724932043,21.7577750573706,10.0441935023567,13.1959039105179,18.2707865146492,13.6854344904893,5.57909130872415,16.447256534757,7.04463786161364,12.0484730454792,15.8028186055958
"EBI3",433.720870481079,519.927979419252,478.793931121889,244.300141773095,253.542069419216,324.864247512108,150.00746778317,126.916040695154,116.700793489533,521.293642772313,464.90184546286,575.048965040011,406.286336436402,342.184266935081,404.785258049853,153.220873490097,125.648361759997,159.784054789913
"YJU2",1108.39778011831,960.119104851937,1032.80624417229,612.595521666674,1265.98557111364,1122.90033379185,542.492760202149,513.905935273821,496.472867218183,775.411738381938,546.107407989124,487.54151383827,567.945531355307,686.22823097307,618.599593001695,589.988420910143,416.532925286566,479.352164369739
"SHD",1.92764831324924,4.36914268419539,5.78602937911648,0,13.7982078595492,0,8.21958727579013,6.2417724932043,1.97797955067005,14.0618709032994,2.03013906315659,3.84648137150509,0,4.64924275727012,5.48241884491901,27.2979717137529,11.187867827945,36.8732434130569
"TMIGD2",1.92764831324924,0,1.44650734477912,0,0,3.53113312513161,0,0,0,2.00883870047134,2.03013906315659,0,3.42135862262233,1.85969710290805,0,5.28347839621023,0,3.51173746791018
"FSD1",182.162765602053,200.980563472988,184.429686459338,173.445719989962,255.266845401659,208.336854382765,186.995610524225,166.447266485448,156.260384502934,204.901547448077,170.531681305154,142.319810745688,160.80385526325,158.074253747184,146.197835864507,110.953046320415,110.157467844381,105.352124037305
"STAP2",1174.90164692541,1068.25538628577,951.801832864661,710.758418512057,1752.37239816274,1774.39439537863,880.523286919018,1015.32832556123,1019.64845837041,915.026028064696,761.302148683722,702.944470642555,873.301788424351,860.109910094973,783.072158349265,1190.54379861271,1234.10788194408,1587.3053354954
"MPND",957.077387528247,965.580533207182,784.006980870283,597.096116901614,1459.16048114732,1177.63289723139,765.449065057956,834.316923258308,914.815542184899,794.495706036416,634.418457236435,734.677941957472,674.0076486566,779.213086118473,623.168275372461,1082.2324914904,1102.43528366134,1197.50247655737
"EIF1P6",13.4935381927447,2.1845713420977,2.89301468955824,0.738066893574306,5.17432794733093,19.4212321882239,1.02744840947377,0,1.97797955067005,1.00441935023567,4.06027812631319,0,4.27669827827792,1.85969710290805,1.82747294830634,1.76115946540341,0,0
"SH3GL1",4032.64027131741,4455.43325220825,4282.38499421858,3513.93648030727,4379.20621942441,3677.67514982457,3654.63399249819,4006.17764522163,4384.19167406017,4540.97988241547,4045.05208333951,4475.38107574617,3868.7012625302,3887.69679362928,4011.30312153241,4482.15083945168,4006.97789283936,4867.26813052351
"CHAF1A",5248.98635697768,3145.78273262068,4049.49731170915,2378.05153109642,4051.49878276012,3806.56150889188,2335.39023473387,2209.58746259432,2478.40837698957,2947.97079294169,2788.39600324558,2529.0615017646,2367.58016685466,2251.16334307019,2254.18788173587,1828.96410482144,2133.44033426735,1736.55417788158
"LOC107985297",89.6356465660896,125.612852170618,93.2997237382532,68.6402211024105,25.8716397366547,81.216061878027,23.6313134178966,33.2894532970896,25.7137341587107,76.335870617911,94.4014664367816,48.0810171438136,47.8990207167127,39.0536391610691,17.3609930089102,32.5814501099631,28.3999721786295,19.314556073506
"UBXN6",2112.70255132117,1561.96850959985,1767.63197532008,1344.01981319881,2776.88933173427,2586.5550141589,1592.54503468434,1610.37730324671,1726.77614773495,1700.48195994899,1308.42462620442,1243.37510333902,1519.93856809997,1475.66965115754,1493.95913524043,2425.1165838605,2036.19194468598,2676.82188491453
"MIR4746",2.89147246987386,0,0,2.21420068072292,3.44955196488729,0,4.10979363789507,0,0.988989775335026,0,0,0,1.71067931131117,0,0,0.880579732701705,2.58181565260268,0
