"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC107985961",33.6628150812303,-1.34820028579907,0.47564647805813,-2.83445867465102,0.0045903394520446,0.0202674439239101
"LOC102724194",23.2655552329778,-1.92315302168592,0.651067406712595,-2.95384625594516,0.00313840315045723,0.0148471292544371
"CHRNA1",6.18943592507913,-4.0396524063944,1.46685651027073,-2.75395199060665,0.00588804046715363,0.0247943207702846
"HOXD4",25.770705526222,-1.58104944996333,0.57926373556283,-2.72941210177283,0.00634473608428261,0.0263399343588203
"HAGLR",214.15567754882,-1.79175850984492,0.212718286902951,-8.42315221663279,3.66487829863596e-17,5.7901619686091e-15
"PDE11A",16.3413461651083,2.01951741584199,0.805966424913829,2.50570911320272,0.0122206111450235,0.0447536791702838
"NABP1",1197.11808733939,1.21440516658472,0.145487141915458,8.34716491503014,6.99210550297278e-17,1.08422954498412e-14
"CCNYL1",1783.99383916559,1.01263392565768,0.114609633630436,8.83550442995882,9.96475853911191e-19,1.87505405903941e-16
"CPS1",1136.23823866248,-1.67742468195553,0.382952824705159,-4.38023843601887,1.18549517597669e-05,0.000135426246330707
"IGFBP2",26.5348267839703,-2.09619059376745,0.608406246184663,-3.44537980487994,0.000570257514935326,0.00362782980239936
"TNS1",133.372532920517,-1.31924952096857,0.288908612436879,-4.56632119700759,4.96358035320549e-06,6.44880373740359e-05
"CYP27A1",1641.17822899134,-1.32804361768611,0.299288607191382,-4.43733435144388,9.10797630456894e-06,0.000108101544417162
"CFAP65",4.8201864362645,3.87593680208149,1.56452921081437,2.47738218966457,0.0132350094142376,0.0478099013503532
"SLC23A3",60.4567172000488,-1.98975158661372,0.413689243354943,-4.80977356451718,1.51101368559804e-06,2.32068936809999e-05
"TM4SF20",419.751465380578,-3.93980760043781,0.229090725525583,-17.1975866390883,2.76823401971715e-66,9.27192302564063e-63
"CCL20",29.3092936951362,2.48099457041051,0.580203455385703,4.27607686128173,1.90215574933141e-05,0.000203418916564834
"DAW1",206.248965153165,1.12953755975169,0.235236651274144,4.80170735994423,1.57318486056505e-06,2.38858811059682e-05
"GPR55",89.7641109397556,-5.59655797764327,1.76361932878771,-3.17333672085022,0.00150697638441504,0.0080759467231356
"LOC112268432",95.6703108570745,-1.59365833398159,0.292692486499854,-5.44482146788001,5.18573709469862e-08,1.20618804340164e-06
"ALPG",72.5597960825357,-1.24917066825694,0.34073938536232,-3.66605893512619,0.000246317182024342,0.00181401664351876
"KCNJ13",51.5551329672958,-1.03622774343845,0.408606421058305,-2.5360045511634,0.0112125276891459,0.0417930561340144
"UGT1A8",7.35714004701718,-6.21713994315555,1.50565513955238,-4.12919252213614,3.64039485750942e-05,0.000352402847853816
"RAMP1",55.5089424338373,-2.08999990619683,0.392677128948692,-5.32243859425261,1.02385350719956e-07,2.20391705463639e-06
"PER2",260.452094283006,1.88187127886744,0.192505664441271,9.77566703987329,1.43210826476e-22,4.52519190753505e-20
"KIF1A",52.246668768466,1.9510772539644,0.492963067209207,3.95785685327292,7.56252545295314e-05,0.00066482736882208
"CIDEC",244.781735563139,-1.58201164635435,0.22191033983625,-7.12905783264421,1.01058269787156e-12,7.14102465875738e-11
"LOC101927467",9.01305649392429,6.73531510025094,1.46892082014251,4.58521317683924,4.5352346927752e-06,5.94300276994572e-05
"GRIP2",10.2259198343687,2.50326145319712,0.942378475185346,2.65632282475974,0.00789979500685117,0.031522007857931
"ZCWPW2",5.57195777193247,-3.85306691521795,1.48191533150846,-2.60005874377173,0.00932078033961265,0.0360441636071826
"VILL",806.765655972006,-1.17034200220873,0.175630459797043,-6.66366189305186,2.67087528720583e-11,1.36369354984256e-09
"SCN11A",4.25619631991954,5.65521948510636,1.74368326634089,3.2432607425165,0.00118170012963872,0.00663423803924228
